L (um),Porosity,Vol Frac Cond,C-rate (1/h),Vol Frac AM,AM Loading (g),Specific Current (mA/g),Current Density (mA/cm2),AM Areal Loading (mg/cm2),Cond Loading (g),Tortuosity (Bruggeman),Theta_Beta,Capacity (mAh/g),Electrode Areal Energy Density (Wh/cm2),Electrode Volumetric Energy Density (Wh/cm3),Electrode Volumetric Power Density (W/cm3),Utilization,Electrode Areal Power Density (W/cm2)
50.0,0.36875,0.03,0.2,0.60125,0.0119959,72.4,0.685605,9.46969,0.000430575,1.64677,0.855175,243.65099999999998,0.00589271,1.17854,0.350198,0.8979299999999999,0.0017509900000000002
50.0,0.36875,0.04,0.2,0.59125,0.0117964,72.4,0.6742020000000001,9.31219,0.0005741,1.64677,0.8664149999999999,243.15099999999998,0.00595064,1.19013,0.351371,0.907918,0.0017568549999999999
50.0,0.36875,0.045,0.2,0.58625,0.011696600000000001,72.4,0.668501,9.23344,0.000645862,1.64677,0.8664149999999999,245.22400000000002,0.00590032,1.18006,0.34839899999999996,0.907918,0.0017419949999999997
50.0,0.36875,0.051,0.2,0.58025,0.0115769,72.4,0.661659,9.13894,0.000731977,1.64677,0.8719950000000001,246.385,0.00589781,1.17956,0.346611,0.911533,0.0017330549999999998
50.0,0.36875,0.055,0.2,0.57625,0.0114971,72.4,0.657098,9.07594,0.000789387,1.64677,0.871869,244.236,0.00586038,1.17208,0.344427,0.911799,0.0017221349999999999
50.0,0.36875,0.06,0.2,0.57125,0.011397399999999999,72.4,0.651396,8.99719,0.000861149,1.64677,0.871869,246.37400000000002,0.00580953,1.16191,0.341439,0.911799,0.0017071950000000001
50.0,0.36875,0.07,0.2,0.56125,0.011197799999999999,72.4,0.639993,8.83969,0.00100467,1.64677,0.87192,246.38,0.00570813,1.14163,0.335471,0.9117930000000001,0.001677355
50.0,0.36875,0.08,0.2,0.55125,0.010998299999999999,72.4,0.62859,8.68219,0.0011482,1.64677,0.859326,243.951,0.00556345,1.11269,0.33022399999999996,,0.0016511199999999998
50.0,0.36875,0.09,0.2,0.54125,0.0107988,72.4,0.617187,8.52469,0.00129172,1.64677,0.8718799999999999,246.372,0.0055048,1.10096,0.323531,0.9118139999999999,0.001617655
50.0,0.36875,0.1,0.2,0.53125,0.010599299999999999,72.4,0.605784,8.367189999999999,0.00143525,1.64677,0.8718959999999999,246.378,0.00540327,1.08065,0.31755700000000003,0.911832,0.0015877850000000002
50.0,0.36875,0.15,0.2,0.48125,0.00960171,72.4,0.548769,7.579689999999999,0.00215287,1.64677,0.871909,246.378,0.00489497,0.978994,0.287684,0.911841,0.00143842
50.0,0.36875,0.2,0.2,0.43125,0.00860413,72.4,0.49175399999999997,6.79219,0.0028705,1.64677,0.8718889999999999,246.37400000000002,0.00438658,0.877316,0.257809,0.911875,0.0012890450000000002
50.0,0.421875,0.02,0.2,0.558125,0.0111355,72.4,0.63643,8.79047,0.00028705,1.5396,0.840234,241.805,0.00535664,1.07133,0.32077,0.8798389999999999,0.00160385
50.0,0.421875,0.03,0.2,0.548125,0.010936,72.4,0.625027,8.63297,0.000430575,1.5396,0.854909,243.625,0.00537329,1.07466,0.319363,0.898099,0.001596815
50.0,0.421875,0.04,0.2,0.538125,0.0107365,72.4,0.613624,8.47547,0.0005741,1.5396,0.8663379999999999,242.958,0.00541742,1.08348,0.319869,0.9080940000000001,0.001599345
50.0,0.421875,0.045,0.2,0.533125,0.0106367,72.4,0.6079220000000001,8.39672,0.000645862,1.5396,0.8663379999999999,245.237,0.00536709,1.07342,0.316897,0.9080940000000001,0.0015844849999999998
50.0,0.421875,0.055,0.2,0.523125,0.0104372,72.4,0.5965189999999999,8.23922,0.000789387,1.5396,0.8720629999999999,244.084,0.00532218,1.06444,0.312712,0.9119379999999999,0.00156356
50.0,0.421875,0.06,0.2,0.518125,0.0103374,72.4,0.5908180000000001,8.16047,0.000861149,1.5396,0.8720629999999999,246.43900000000002,0.00527131,1.05426,0.309723,0.9119379999999999,0.0015486150000000001
50.0,0.421875,0.07,0.2,0.508125,0.010137899999999998,72.4,0.579415,8.00297,0.00100467,1.5396,0.872091,246.442,0.00516979,1.03396,0.303755,0.9119370000000001,0.001518775
50.0,0.421875,0.08,0.2,0.498125,0.00993839,72.4,0.568012,7.84547,0.0011482,1.5396,0.87211,246.446,0.00506821,1.0136399999999999,0.297783,0.911956,0.0014889150000000002
50.0,0.421875,0.09,0.2,0.488125,0.00973888,72.4,0.556609,7.68797,0.00129172,1.5396,0.8554370000000001,243.22,0.00491542,0.9830840000000001,0.292636,0.903752,0.00146318
50.0,0.421875,0.1,0.2,0.478125,0.00953936,72.4,0.5452060000000001,7.530469999999999,0.00143525,1.5396,0.8720870000000001,246.442,0.00486477,0.9729549999999999,0.28583400000000003,0.9119709999999999,0.0014291700000000002
50.0,0.421875,0.15,0.2,0.428125,0.00854178,72.4,0.488191,6.74297,0.00215287,1.5396,0.8720979999999999,246.44400000000002,0.00435627,0.871253,0.255954,0.9119799999999999,0.0012797700000000002
50.0,0.475,0.02,0.2,0.505,0.0100756,72.4,0.575852,7.95375,0.00028705,1.45095,0.8410540000000001,241.97299999999998,0.00485094,0.9701879999999999,0.29028000000000004,0.880223,0.0014514
50.0,0.475,0.03,0.2,0.495,0.00987605,72.4,0.564448,7.79625,0.000430575,1.45095,0.8557020000000001,243.797,0.0048566,0.971319,0.28844899999999996,0.898293,0.0014422449999999998
50.0,0.475,0.04,0.2,0.485,0.00967653,72.4,0.553046,7.63875,0.0005741,1.45095,0.867187,242.898,0.00488648,0.9772959999999999,0.28829499999999997,0.90825,0.0014414749999999998
50.0,0.475,0.045,0.2,0.48,0.00957677,72.4,0.5473439999999999,7.56,0.000645862,1.45095,0.867187,245.428,0.0048361,0.9672200000000001,0.28532199999999996,0.90825,0.0014266099999999998
50.0,0.475,0.051,0.2,0.474,0.00945706,72.4,0.540502,7.4655,0.000731977,1.45095,0.871966,246.43900000000002,0.00482029,0.9640569999999999,0.283224,0.911817,0.0014161199999999999
50.0,0.475,0.055,0.2,0.47,0.00937726,72.4,0.535941,7.4025,0.000789387,1.45095,0.871915,243.817,0.00478233,0.956466,0.280994,0.9120510000000001,0.0014049700000000002
50.0,0.475,0.06,0.2,0.465,0.009277500000000001,72.4,0.5302399999999999,7.32375,0.000861149,1.45095,0.871915,246.438,0.00473146,0.946291,0.278005,0.9120510000000001,0.001390025
50.0,0.475,0.07,0.2,0.455,0.00907798,72.4,0.518837,7.16625,0.00100467,1.45095,0.871966,246.446,0.00462996,0.925992,0.27203299999999997,0.9120520000000001,0.001360165
50.0,0.475,0.08,0.2,0.445,0.00887847,72.4,0.507434,7.00875,0.0011482,1.45095,0.846799,241.56400000000002,0.00445668,0.891336,0.26714299999999996,0.890767,0.001335715
50.0,0.475,0.09,0.2,0.435,0.00867895,72.4,0.49603100000000006,6.85125,0.00129172,1.45095,0.8729680000000001,246.642,0.00442929,0.885857,0.260036,0.912082,0.00130018
50.0,0.475,0.1,0.2,0.425,0.00847943,72.4,0.48462799999999995,6.69375,0.00143525,1.45095,0.873001,246.644,0.00432761,0.8655229999999999,0.25406,0.9120950000000001,0.0012703
50.0,0.475,0.15,0.2,0.375,0.00748185,72.4,0.427613,5.90625,0.00215287,1.45095,0.8719379999999999,246.442,0.00381614,0.763229,0.22422199999999998,0.9120860000000001,0.0011211099999999998
50.0,0.475,0.2,0.2,0.325,0.00648427,72.4,0.370598,5.11875,0.0028705,1.45095,0.872958,246.64,0.00330949,0.661899,0.194297,0.912121,0.000971485
50.0,0.528125,0.02,0.2,0.451875,0.00901563,72.4,0.515273,7.117030000000001,0.00028705,1.37604,0.840643,241.918,0.00434078,0.868157,0.259817,0.880625,0.0012990850000000002
50.0,0.528125,0.03,0.2,0.441875,0.00881612,72.4,0.5038699999999999,6.95953,0.000430575,1.37604,0.839356,240.717,0.00429277,0.858553,0.25822399999999995,,0.0012911199999999998
50.0,0.528125,0.051,0.2,0.420875,0.00839713,72.4,0.47992399999999996,6.62878,0.000731977,1.37604,0.871714,246.415,0.00428012,0.856023,0.25150900000000004,0.9118950000000001,0.001257545
50.0,0.528125,0.055,0.2,0.416875,0.00831733,72.4,0.47536300000000004,6.56578,0.000789387,1.37604,0.872476,243.61700000000002,0.00424395,0.8487899999999999,0.249223,0.912156,0.001246115
50.0,0.528125,0.06,0.2,0.411875,0.00821757,72.4,0.46966099999999994,6.48703,0.000861149,1.37604,0.872476,246.574,0.00419305,0.8386100000000001,0.24623299999999998,0.912156,0.0012311649999999998
50.0,0.528125,0.07,0.2,0.401875,0.00801805,72.4,0.458258,6.32953,0.00100467,1.37604,0.872469,246.575,0.0040914,0.818279,0.24026399999999998,0.9121889999999999,0.0012013199999999999
50.0,0.528125,0.08,0.2,0.391875,0.00781854,72.4,0.446855,6.17203,0.0011482,1.37604,0.8724700000000001,246.574,0.00398988,0.797975,0.234302,0.9121809999999999,0.00117151
50.0,0.528125,0.09,0.2,0.381875,0.00761902,72.4,0.43545200000000006,6.014530000000001,0.00129172,1.37604,0.8724709999999999,246.578,0.00388815,0.77763,0.228327,0.912214,0.001141635
50.0,0.528125,0.1,0.2,0.371875,0.007419499999999999,72.4,0.42404899999999995,5.85703,0.00143525,1.37604,0.872525,246.583,0.00378618,0.7572369999999999,0.222334,0.912178,0.00111167
50.0,0.528125,0.15,0.2,0.321875,0.00642192,72.4,0.367034,5.06953,0.00215287,1.37604,0.8547319999999999,243.13299999999998,0.00324118,0.648237,0.19303,0.902014,0.00096515
50.0,0.528125,0.2,0.2,0.271875,0.00542434,72.4,0.310019,4.282030000000001,0.0028705,1.37604,0.8724040000000001,246.57,0.00276831,0.553662,0.162571,0.912272,0.0008128549999999999
50.0,0.58125,0.02,0.2,0.39875,0.0079557,72.4,0.45469499999999996,6.28031,0.00028705,1.31165,0.8413,242.049,0.00383367,0.766735,0.229339,0.8810790000000001,0.0011466949999999999
50.0,0.58125,0.03,0.2,0.38875,0.00775619,72.4,0.443292,6.122809999999999,0.000430575,1.31165,0.855941,243.875,0.00381754,0.7635069999999999,0.22666399999999998,0.898701,0.0011333199999999997
50.0,0.58125,0.04,0.2,0.37875,0.00755667,72.4,0.431889,5.96531,0.0005741,1.31165,0.867857,242.36900000000003,0.00381959,0.763917,0.22518200000000002,0.908542,0.0011259100000000001
50.0,0.58125,0.045,0.2,0.37375,0.00745691,72.4,0.426187,5.88656,0.000645862,1.31165,0.867857,245.611,0.00376916,0.753833,0.22221,0.908542,0.00111105
50.0,0.58125,0.051,0.2,0.36775,0.0073372,72.4,0.41934499999999997,5.79206,0.000731977,1.31165,0.8721639999999999,246.535,0.00374177,0.748354,0.219768,0.912019,0.00109884
50.0,0.58125,0.055,0.2,0.36375,0.0072574,72.4,0.41478400000000004,5.72906,0.000789387,1.31165,0.873092,243.334,0.00370533,0.741065,0.21746,0.912266,0.0010873
50.0,0.58125,0.06,0.2,0.35875,0.00715764,72.4,0.409083,5.65031,0.000861149,1.31165,0.873092,246.725,0.00365439,0.730879,0.214471,0.912266,0.0010723549999999999
50.0,0.58125,0.07,0.2,0.34875,0.00695812,72.4,0.39768000000000003,5.4928099999999995,0.00100467,1.31165,0.873057,246.71900000000002,0.00355258,0.710516,0.20850100000000002,0.912294,0.001042505
50.0,0.58125,0.08,0.2,0.33875,0.00675861,72.4,0.386277,5.33531,0.0011482,1.31165,0.8731040000000001,246.72400000000002,0.00345082,0.6901649999999999,0.202524,0.9122819999999999,0.00101262
50.0,0.58125,0.09,0.2,0.32875,0.00655909,72.4,0.374874,5.17781,0.00129172,1.31165,0.8730549999999999,246.71900000000002,0.00334894,0.669787,0.196549,0.9123030000000001,0.0009827450000000001
50.0,0.58125,0.1,0.2,0.31875,0.00635957,72.4,0.363471,5.02031,0.00143525,1.31165,0.873102,246.722,0.00324709,0.649419,0.19056900000000002,0.912266,0.0009528450000000001
50.0,0.58125,0.15,0.2,0.26875,0.00536199,72.4,0.306456,4.23281,0.00215287,1.31165,0.873099,246.722,0.00273783,0.547565,0.160681,0.9122950000000001,0.0008034049999999999
50.0,0.634375,0.02,0.2,0.345625,0.00689577,72.4,0.39411599999999997,5.44359,0.00028705,1.25553,0.84135,242.063,0.00332458,0.6649149999999999,0.198873,0.881708,0.000994365
50.0,0.634375,0.03,0.2,0.335625,0.00669626,72.4,0.382713,5.28609,0.000430575,1.25553,0.856096,243.915,0.00329769,0.659538,0.195766,0.898969,0.00097883
50.0,0.634375,0.04,0.2,0.325625,0.00649674,72.4,0.37131,5.12859,0.0005741,1.25553,0.8688020000000001,242.101,0.00328756,0.657512,0.193607,0.909596,0.0009680350000000001
50.0,0.634375,0.045,0.2,0.320625,0.00639698,72.4,0.365609,5.0498400000000006,0.000645862,1.25553,0.8688020000000001,245.877,0.00323708,0.647415,0.190634,0.909596,0.00095317
50.0,0.634375,0.055,0.2,0.310625,0.00619747,72.4,0.354206,4.89234,0.000789387,1.25553,0.873267,242.81400000000002,0.00316509,0.6330180000000001,0.18570899999999999,0.9123540000000001,0.0009285449999999999
50.0,0.634375,0.06,0.2,0.305625,0.00609771,72.4,0.348504,4.8135900000000005,0.000861149,1.25553,0.873267,246.78599999999997,0.00311414,0.6228279999999999,0.182719,0.9123540000000001,0.0009135949999999999
50.0,0.634375,0.07,0.2,0.295625,0.00589819,72.4,0.33710100000000004,4.65609,0.00100467,1.25553,0.8732129999999999,246.77599999999998,0.00301209,0.6024189999999999,0.176739,0.912374,0.000883695
50.0,0.634375,0.08,0.2,0.285625,0.00569868,72.4,0.325698,4.49859,0.0011482,1.25553,0.844958,241.27200000000002,0.00285835,0.571671,0.171544,0.8932459999999999,0.00085772
50.0,0.634375,0.09,0.2,0.275625,0.00549916,72.4,0.314295,4.34109,0.00129172,1.25553,0.8732270000000001,246.77900000000002,0.00280841,0.561683,0.164785,0.912384,0.000823925
50.0,0.634375,0.1,0.2,0.265625,0.00529965,72.4,0.302892,4.183590000000001,0.00143525,1.25553,0.87323,246.77700000000002,0.0027065,0.541299,0.158807,0.912373,0.000794035
50.0,0.634375,0.15,0.2,0.215625,0.00430207,72.4,0.24587699999999998,3.39609,0.00215287,1.25553,0.8733040000000001,246.78799999999998,0.0021973,0.439461,0.128923,0.9123709999999999,0.0006446150000000001
50.0,0.634375,0.2,0.2,0.165625,0.00330448,72.4,0.188862,2.60859,0.0028705,1.25553,0.873293,246.78900000000002,0.00168783,0.337566,0.09903039999999999,0.9124049999999999,0.0004951519999999999
50.0,0.6875,0.02,0.2,0.2925,0.00583585,72.4,0.333538,4.60687,0.00028705,1.20605,0.842038,242.18400000000003,0.00281588,0.563176,0.16835799999999998,0.8824690000000001,0.0008417899999999999
50.0,0.6875,0.03,0.2,0.2825,0.00563633,72.4,0.322135,4.44937,0.000430575,1.20605,0.8566590000000001,244.028,0.00277793,0.555585,0.16483499999999998,0.899324,0.000824175
50.0,0.6875,0.04,0.2,0.2725,0.00543681,72.4,0.310732,4.29188,0.0005741,1.20605,0.868441,241.266,0.00275064,0.550128,0.162054,0.9088870000000001,0.0008102700000000001
50.0,0.6875,0.045,0.2,0.2675,0.00533705,72.4,0.30503,4.21312,0.000645862,1.20605,0.868441,245.77599999999998,0.00270017,0.540034,0.159081,0.9088870000000001,0.000795405
50.0,0.6875,0.051,0.2,0.2615,0.00521735,72.4,0.298188,4.11862,0.000731977,1.20605,0.872727,246.696,0.00266249,0.5324979999999999,0.156276,0.9121819999999999,0.0007813799999999999
50.0,0.6875,0.07,0.2,0.2425,0.00483826,72.4,0.276523,3.8193699999999997,0.00100467,1.20605,0.8736520000000001,246.886,0.00247189,0.494378,0.144977,0.9124530000000001,0.000724885
50.0,0.6875,0.09,0.2,0.2225,0.00443923,72.4,0.253717,3.5043800000000003,0.00129172,1.20605,0.8736450000000001,246.885,0.00226808,0.45361599999999996,0.133023,0.912458,0.0006651150000000001
50.0,0.6875,0.1,0.2,0.2125,0.00423972,72.4,0.24231399999999997,3.3468699999999996,0.00143525,1.20605,0.8485020000000001,241.986,0.00213191,0.426382,0.12757000000000002,0.903215,0.00063785
50.0,0.6875,0.15,0.2,0.1625,0.00324214,72.4,0.185299,2.55938,0.00215287,1.20605,0.873607,246.87900000000002,0.00165648,0.331296,0.0971557,0.912481,0.0004857785
50.0,0.6875,0.2,0.2,0.1125,0.00224456,72.4,0.12828399999999998,1.77187,0.0028705,1.20605,0.873625,246.882,0.00114683,0.229366,0.0672627,0.912493,0.0003363135
50.0,0.740625,0.02,0.2,0.239375,0.00477592,72.4,0.272959,3.7701599999999997,0.00028705,1.1619899999999999,0.8426680000000001,242.28400000000002,0.00230671,0.46134200000000003,0.13785899999999998,0.88349,0.0006892949999999999
50.0,0.740625,0.03,0.2,0.229375,0.0045763999999999996,72.4,0.261556,3.61266,0.000430575,1.1619899999999999,0.857241,244.135,0.00225778,0.45155500000000004,0.133911,0.8997440000000001,0.000669555
50.0,0.740625,0.04,0.2,0.219375,0.00437688,72.4,0.250153,3.45516,0.0005741,1.1619899999999999,0.8682770000000001,240.171,0.002215,0.442999,0.130498,0.9091100000000001,0.00065249
50.0,0.740625,0.045,0.2,0.214375,0.00427713,72.4,0.244452,3.37641,0.000645862,1.1619899999999999,0.8682770000000001,245.773,0.00216451,0.43290200000000006,0.127523,0.9091100000000001,0.000637615
50.0,0.740625,0.051,0.2,0.208375,0.00415742,72.4,0.23761,3.28191,0.000731977,1.1619899999999999,0.8731260000000001,246.80200000000002,0.00212247,0.42449499999999996,0.124526,0.912274,0.00062263
50.0,0.740625,0.055,0.2,0.204375,0.00407761,72.4,0.23304899999999998,3.2189099999999997,0.000789387,1.1619899999999999,0.872991,240.74900000000002,0.0020827,0.41653999999999997,0.1222,0.9125030000000001,0.000611
50.0,0.740625,0.06,0.2,0.199375,0.00397785,72.4,0.227347,3.14016,0.000861149,1.1619899999999999,0.872991,246.78599999999997,0.00203175,0.40634899999999996,0.11921,0.9125030000000001,0.00059605
50.0,0.740625,0.07,0.2,0.189375,0.00377834,72.4,0.215944,2.9826599999999996,0.00100467,1.1619899999999999,0.872983,246.78599999999997,0.0019299,0.38598000000000005,0.11323499999999999,0.912536,0.0005661749999999999
50.0,0.740625,0.08,0.2,0.179375,0.00357882,72.4,0.204541,2.82516,0.0011482,1.1619899999999999,0.873042,246.798,0.00182808,0.365616,0.10725599999999999,0.912537,0.0005362799999999999
50.0,0.740625,0.09,0.2,0.169375,0.0033793,72.4,0.193138,2.6676599999999997,0.00129172,1.1619899999999999,0.873028,246.794,0.00172616,0.345231,0.10127699999999999,0.91253,0.0005063849999999999
50.0,0.740625,0.1,0.2,0.159375,0.00317979,72.4,0.18173499999999998,2.51016,0.00143525,1.1619899999999999,0.8730540000000001,246.801,0.00162429,0.324859,0.0952978,0.9125559999999999,0.000476489
50.0,0.740625,0.15,0.2,0.109375,0.00218221,72.4,0.12472000000000001,1.7226599999999999,0.00215287,1.1619899999999999,0.873034,246.798,0.00111472,0.22294499999999998,0.06540209999999999,0.9125700000000001,0.0003270105
50.0,0.740625,0.2,0.2,0.059375,0.00118463,72.4,0.0677053,0.935156,0.0028705,1.1619899999999999,0.8729709999999999,246.787,0.000605128,0.121026,0.0355051,0.9125639999999999,0.00017752549999999997
50.0,0.79375,0.02,0.2,0.18625,0.00371599,72.4,0.212381,2.93344,0.00028705,1.1224299999999998,0.843709,242.44,0.00179743,0.359485,0.107353,0.8849600000000001,0.000536765
50.0,0.79375,0.03,0.2,0.17625,0.00351647,72.4,0.200978,2.7759400000000003,0.000430575,1.1224299999999998,0.8571840000000001,244.108,0.00173636,0.34727199999999997,0.102997,0.900358,0.000514985
50.0,0.79375,0.04,0.2,0.16625,0.00331695,72.4,0.189575,2.61844,0.0005741,1.1224299999999998,0.8688809999999999,238.523,0.00168003,0.33600599999999997,0.0989212,0.909409,0.000494606
50.0,0.79375,0.045,0.2,0.16125,0.0032172,72.4,0.183873,2.5396900000000002,0.000645862,1.1224299999999998,0.8688809999999999,245.919,0.0016295,0.3259,0.0959461,0.909409,0.00047973050000000005
50.0,0.79375,0.051,0.2,0.15525,0.00309749,72.4,0.177032,2.44519,0.000731977,1.1224299999999998,0.8736370000000001,246.929,0.00158214,0.316427,0.0927765,0.9123870000000001,0.0004638825
50.0,0.79375,0.055,0.2,0.15125,0.00301768,72.4,0.17247,2.38219,0.000789387,1.1224299999999998,0.873383,238.731,0.00154195,0.30839,0.0904328,0.912607,0.00045216399999999996
50.0,0.79375,0.06,0.2,0.14625,0.00291792,72.4,0.166769,2.30344,0.000861149,1.1224299999999998,0.873383,246.893,0.00149097,0.298195,0.0874433,0.912607,0.0004372165
50.0,0.79375,0.07,0.2,0.13625,0.00271841,72.4,0.155366,2.14594,0.00100467,1.1224299999999998,0.873334,246.88099999999997,0.00138901,0.277801,0.0814671,0.912596,0.00040733550000000005
50.0,0.79375,0.08,0.2,0.12625,0.00251889,72.4,0.143963,1.9884400000000002,0.0011482,1.1224299999999998,0.8733,246.877,0.00128707,0.257413,0.07548930000000001,0.912623,0.00037744650000000004
50.0,0.79375,0.09,0.2,0.11625,0.00231937,72.4,0.13255999999999998,1.8309400000000002,0.00129172,1.1224299999999998,0.87335,246.885,0.00118516,0.237031,0.06950980000000001,0.9126049999999999,0.00034754900000000006
50.0,0.79375,0.1,0.2,0.10625,0.00211986,72.4,0.12115699999999999,1.67344,0.00143525,1.1224299999999998,0.8733190000000001,246.88099999999997,0.0010832,0.21664,0.0635312,0.912637,0.000317656
50.0,0.79375,0.2,0.2,0.00625,0.000124698,72.4,0.00712688,0.0984375,0.0028705,1.1224299999999998,0.858734,244.03599999999997,6.314479999999999e-05,0.012629000000000001,0.00374671,0.904543,1.873355e-05
50.0,0.846875,0.02,0.2,0.133125,0.00265606,72.4,0.151802,2.09672,0.00028705,1.08665,0.845417,242.67700000000002,0.0012877000000000001,0.25753899999999996,0.07683330000000001,0.8872950000000001,0.00038416650000000003
50.0,0.846875,0.03,0.2,0.123125,0.00245654,72.4,0.140399,1.9392200000000002,0.000430575,1.08665,0.858561,244.33,0.00121571,0.243141,0.0720475,0.901337,0.00036023749999999997
50.0,0.846875,0.04,0.2,0.113125,0.00225703,72.4,0.128996,1.78172,0.0005741,1.08665,0.869714,235.236,0.00114454,0.228909,0.06733839999999999,0.9098120000000001,0.0003366919999999999
50.0,0.846875,0.045,0.2,0.108125,0.00215727,72.4,0.123295,1.70297,0.000645862,1.08665,0.869714,246.114,0.00109396,0.21879099999999999,0.06436209999999999,0.9098120000000001,0.00032181049999999996
50.0,0.846875,0.051,0.2,0.102125,0.00203756,72.4,0.116453,1.60847,0.000731977,1.08665,0.873503,246.93099999999998,0.00104084,0.208168,0.06103430000000001,0.912487,0.00030517150000000003
50.0,0.846875,0.08,0.2,0.073125,0.00145896,72.4,0.0833844,1.15172,0.0011482,1.08665,0.873293,246.90099999999998,0.000745553,0.149111,0.0437241,0.9126780000000001,0.00021862050000000003
50.0,0.846875,0.09,0.2,0.063125,0.00125945,72.4,0.0719814,0.9942190000000001,0.00129172,1.08665,0.873359,246.91400000000002,0.000643663,0.128733,0.0377466,0.9126780000000001,0.00018873299999999998
50.0,0.846875,0.1,0.2,0.053125,0.00105993,72.4,0.0605784,0.8367190000000001,0.00143525,1.08665,0.873293,246.90099999999998,0.0005416469999999999,0.108329,0.0317657,0.9126790000000001,0.0001588285
